"Sample Name"	"Protocol REF"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"20150615_Yeast_15_1_NEG"	"Sample collection"	"methanol/water"	"Chromatography"	"Waters ACQUITY UPLC I-Class System"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	""	""	""	"Mass spectrometry"	"negative"	"50-1200"	"Waters Xevo G2-XS QTof"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"20150615_Yeast_15_1_NEG"	"20150615_Yeast_15_1_NEG.raw"	"Data transformation"	""	"20150615_Yeast_15_1_NEG.raw"	"Metabolite identification"	""	"m_NegMet_saccharomyces_cerevisiae_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"20150615_Yeast_15_2_NEG"	"Sample collection"	"methanol/water"	"Chromatography"	"Waters ACQUITY UPLC I-Class System"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	""	""	""	"Mass spectrometry"	"negative"	"50-1200"	"Waters Xevo G2-XS QTof"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"20150615_Yeast_15_2_NEG"	"20150615_Yeast_15_2_NEG.raw"	"Data transformation"	""	"20150615_Yeast_15_2_NEG.raw"	"Metabolite identification"	""	"m_NegMet_saccharomyces_cerevisiae_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"20150615_Yeast_QC_11_NEG"	"Sample collection"	"methanol/water"	"Chromatography"	"Waters ACQUITY UPLC I-Class System"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	""	""	""	"Mass spectrometry"	"negative"	"50-1200"	"Waters Xevo G2-XS QTof"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"20150615_Yeast_QC_11_NEG"	"20150615_Yeast_QC_11_NEG.raw"	"Data transformation"	""	"20150615_Yeast_QC_11_NEG.raw"	"Metabolite identification"	""	"m_NegMet_saccharomyces_cerevisiae_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"20150615_Yeast_16_1_NEG"	"Sample collection"	"methanol/water"	"Chromatography"	"Waters ACQUITY UPLC I-Class System"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	""	""	""	"Mass spectrometry"	"negative"	"50-1200"	"Waters Xevo G2-XS QTof"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"20150615_Yeast_16_1_NEG"	"20150615_Yeast_16_1_NEG.raw"	"Data transformation"	""	"20150615_Yeast_16_1_NEG.raw"	"Metabolite identification"	""	"m_NegMet_saccharomyces_cerevisiae_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"20150615_Yeast_16_2_NEG"	"Sample collection"	"methanol/water"	"Chromatography"	"Waters ACQUITY UPLC I-Class System"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	""	""	""	"Mass spectrometry"	"negative"	"50-1200"	"Waters Xevo G2-XS QTof"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"20150615_Yeast_16_2_NEG"	"20150615_Yeast_16_2_NEG.raw"	"Data transformation"	""	"20150615_Yeast_16_2_NEG.raw"	"Metabolite identification"	""	"m_NegMet_saccharomyces_cerevisiae_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"20150615_Yeast_17_1_NEG"	"Sample collection"	"methanol/water"	"Chromatography"	"Waters ACQUITY UPLC I-Class System"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	""	""	""	"Mass spectrometry"	"negative"	"50-1200"	"Waters Xevo G2-XS QTof"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"20150615_Yeast_17_1_NEG"	"20150615_Yeast_17_1_NEG.raw"	"Data transformation"	""	"20150615_Yeast_17_1_NEG.raw"	"Metabolite identification"	""	"m_NegMet_saccharomyces_cerevisiae_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"20150615_Yeast_17_2_NEG"	"Sample collection"	"methanol/water"	"Chromatography"	"Waters ACQUITY UPLC I-Class System"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	""	""	""	"Mass spectrometry"	"negative"	"50-1200"	"Waters Xevo G2-XS QTof"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"20150615_Yeast_17_2_NEG"	"20150615_Yeast_17_2_NEG.raw"	"Data transformation"	""	"20150615_Yeast_17_2_NEG.raw"	"Metabolite identification"	""	"m_NegMet_saccharomyces_cerevisiae_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"20150615_Yeast_18_1_NEG"	"Sample collection"	"methanol/water"	"Chromatography"	"Waters ACQUITY UPLC I-Class System"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	""	""	""	"Mass spectrometry"	"negative"	"50-1200"	"Waters Xevo G2-XS QTof"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"20150615_Yeast_18_1_NEG"	"20150615_Yeast_18_1_NEG.raw"	"Data transformation"	""	"20150615_Yeast_18_1_NEG.raw"	"Metabolite identification"	""	"m_NegMet_saccharomyces_cerevisiae_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"20150615_Yeast_18_2_NEG"	"Sample collection"	"methanol/water"	"Chromatography"	"Waters ACQUITY UPLC I-Class System"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	""	""	""	"Mass spectrometry"	"negative"	"50-1200"	"Waters Xevo G2-XS QTof"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"20150615_Yeast_18_2_NEG"	"20150615_Yeast_18_2_NEG.raw"	"Data transformation"	""	"20150615_Yeast_18_2_NEG.raw"	"Metabolite identification"	""	"m_NegMet_saccharomyces_cerevisiae_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"20150615_Yeast_QC_12_NEG"	"Sample collection"	"methanol/water"	"Chromatography"	"Waters ACQUITY UPLC I-Class System"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	""	""	""	"Mass spectrometry"	"negative"	"50-1200"	"Waters Xevo G2-XS QTof"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"20150615_Yeast_QC_12_NEG"	"20150615_Yeast_QC_12_NEG.raw"	"Data transformation"	""	"20150615_Yeast_QC_12_NEG.raw"	"Metabolite identification"	""	"m_NegMet_saccharomyces_cerevisiae_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"20150615_Yeast_QC_13_NEG"	"Sample collection"	"methanol/water"	"Chromatography"	"Waters ACQUITY UPLC I-Class System"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	""	""	""	"Mass spectrometry"	"negative"	"50-1200"	"Waters Xevo G2-XS QTof"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"20150615_Yeast_QC_13_NEG"	"20150615_Yeast_QC_13_NEG.raw"	"Data transformation"	""	"20150615_Yeast_QC_13_NEG.raw"	"Metabolite identification"	""	"m_NegMet_saccharomyces_cerevisiae_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"20150615_Yeast_QC_14_NEG"	"Sample collection"	"methanol/water"	"Chromatography"	"Waters ACQUITY UPLC I-Class System"	""	""	"ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	""	""	""	"Mass spectrometry"	"negative"	"50-1200"	"Waters Xevo G2-XS QTof"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"20150615_Yeast_QC_14_NEG"	"20150615_Yeast_QC_14_NEG.raw"	"Data transformation"	""	"20150615_Yeast_QC_14_NEG.raw"	"Metabolite identification"	""	"m_NegMet_saccharomyces_cerevisiae_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
