"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization 1]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Derivatization 2]"	"Term Source REF"	"Term Accession Number"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"12135gf_27"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12135gf_27"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12135gf_27"	"12135gf_27"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12135gf_35"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12135gf_35"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12135gf_35"	"12135gf_35"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12135gf_41"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12135gf_41"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12135gf_41"	"12135gf_41"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12135gf_49"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12135gf_49"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12135gf_49"	"12135gf_49"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12135gf_54"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12135gf_54"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12135gf_54"	"12135gf_54"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12137gf_6"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12137gf_6"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12137gf_6"	"12137gf_6"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12137gf_15"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12137gf_15"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12137gf_15"	"12137gf_15"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12137gf_23"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12137gf_23"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12137gf_23"	"12137gf_23"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12137gf_31"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12137gf_31"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12137gf_31"	"12137gf_31"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12137gf_37"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12137gf_37"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12137gf_37"	"12137gf_37"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12137gf_45"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12137gf_45"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12137gf_45"	"12137gf_45"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12131gx_24"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12131gx_24"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12131gx_24"	"12131gx_24"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12131gx_31"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12131gx_31"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12131gx_31"	"12131gx_31"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12131gx_38"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12131gx_38"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12131gx_38"	"12131gx_38"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12131gx_46"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12131gx_46"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12131gx_46"	"12131gx_46"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12131gx_54"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12131gx_54"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12131gx_54"	"12131gx_54"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12131gx_66"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12131gx_66"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12131gx_66"	"12131gx_66"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12137gf_51"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12137gf_51"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12137gf_51"	"12137gf_51"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_16"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_16"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_16"	"12143gf_16"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_23"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_23"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_23"	"12143gf_23"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_31"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_31"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_31"	"12143gf_31"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_37"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_37"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_37"	"12143gf_37"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_45"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_45"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_45"	"12143gf_45"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12131gx_18"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12131gx_18"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12131gx_18"	"12131gx_18"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_52"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_52"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_52"	"12143gf_52"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_60"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_60"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_60"	"12143gf_60"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12145gf_8"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12145gf_8"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12145gf_8"	"12145gf_8"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12145gf_15"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12145gf_15"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12145gf_15"	"12145gf_15"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12145gf_23"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12145gf_23"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12145gf_23"	"12145gf_23"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12145gf_29"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12145gf_29"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12145gf_29"	"12145gf_29"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12145gf_36"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12145gf_36"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12145gf_36"	"12145gf_36"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
