"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Parameter Value[Guard column]"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"120613B-07"	"Extraction"	""	"sylilation"	"90%_methanol_pellet_A"	"Chromatography"	"Agilent GC"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	"Integra-Guard (Restek)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Agilent 5975C inert XL MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"120613B-07"	"120613B-07.CDF"	"Data transformation"	""	"MRSA_slact1ul.txt"	"Metabolite identification"	""	"m_solvent_fractions_of_an_aqueous_extract_of_yerba_mate_ilex_paraguariensis_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"120613B-08"	"Extraction"	""	"sylilation"	"100%_methanol_pellet_A"	"Chromatography"	"Agilent GC"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	"Integra-Guard (Restek)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Agilent 5975C inert XL MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"120613B-08"	"120613B-08.CDF"	"Data transformation"	""	"SA_slact1ul.txt"	"Metabolite identification"	""	"m_solvent_fractions_of_an_aqueous_extract_of_yerba_mate_ilex_paraguariensis_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"120613B-09"	"Extraction"	""	"sylilation"	"20%_methanol_supernatant_A"	"Chromatography"	"Agilent GC"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	"Integra-Guard (Restek)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Agilent 5975C inert XL MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"120613B-09"	"120613B-09.CDF"	"Data transformation"	""	"MRSA_slact1ul.txt"	"Metabolite identification"	""	"m_solvent_fractions_of_an_aqueous_extract_of_yerba_mate_ilex_paraguariensis_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"120613B-10"	"Extraction"	""	"sylilation"	"30%_methanol_supernatant_A"	"Chromatography"	"Agilent GC"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	"Integra-Guard (Restek)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Agilent 5975C inert XL MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"120613B-10"	"120613B-10.CDF"	"Data transformation"	""	"SA_slact1ul.txt"	"Metabolite identification"	""	"m_solvent_fractions_of_an_aqueous_extract_of_yerba_mate_ilex_paraguariensis_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"120613B-11"	"Extraction"	""	"sylilation"	"40%_methanol_supernatant_A"	"Chromatography"	"Agilent GC"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	"Integra-Guard (Restek)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Agilent 5975C inert XL MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"120613B-11"	"120613B-11.CDF"	"Data transformation"	""	"MRSA_slact1ul.txt"	"Metabolite identification"	""	"m_solvent_fractions_of_an_aqueous_extract_of_yerba_mate_ilex_paraguariensis_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"120613B-12"	"Extraction"	""	"sylilation"	"50%_methanol_supernatant_A"	"Chromatography"	"Agilent GC"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	"Integra-Guard (Restek)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Agilent 5975C inert XL MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"120613B-12"	"120613B-12.CDF"	"Data transformation"	""	"SA_slact1ul.txt"	"Metabolite identification"	""	"m_solvent_fractions_of_an_aqueous_extract_of_yerba_mate_ilex_paraguariensis_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"120613B-13"	"Extraction"	""	"sylilation"	"60%_methanol_supernatant_A"	"Chromatography"	"Agilent GC"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	"Integra-Guard (Restek)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Agilent 5975C inert XL MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"120613B-13"	"120613B-13.CDF"	"Data transformation"	""	"MRSA_slact1ul.txt"	"Metabolite identification"	""	"m_solvent_fractions_of_an_aqueous_extract_of_yerba_mate_ilex_paraguariensis_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"120613B-14"	"Extraction"	""	"sylilation"	"70%_methanol_supernatant_A"	"Chromatography"	"Agilent GC"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	"Integra-Guard (Restek)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Agilent 5975C inert XL MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"120613B-14"	"120613B-14.CDF"	"Data transformation"	""	"SA_slact1ul.txt"	"Metabolite identification"	""	"m_solvent_fractions_of_an_aqueous_extract_of_yerba_mate_ilex_paraguariensis_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"120613B-15"	"Extraction"	""	"sylilation"	"80%_methanol_supernatant_A"	"Chromatography"	"Agilent GC"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	"Integra-Guard (Restek)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Agilent 5975C inert XL MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"120613B-15"	"120613B-15.CDF"	"Data transformation"	""	"MRSA_slact1ul.txt"	"Metabolite identification"	""	"m_solvent_fractions_of_an_aqueous_extract_of_yerba_mate_ilex_paraguariensis_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"120613B-17"	"Extraction"	""	"sylilation"	"100%_methanol_supernatant_A"	"Chromatography"	"Agilent GC"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	"Integra-Guard (Restek)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Agilent 5975C inert XL MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"120613B-17"	"120613B-17.CDF"	"Data transformation"	""	"SA_slact1ul.txt"	"Metabolite identification"	""	"m_solvent_fractions_of_an_aqueous_extract_of_yerba_mate_ilex_paraguariensis_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"120613B-18"	"Extraction"	""	"sylilation"	"water_supernatant_A"	"Chromatography"	"Agilent GC"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	"Integra-Guard (Restek)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Agilent 5975C inert XL MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"120613B-18"	"120613B-18.CDF"	"Data transformation"	""	"MRSA_slact1ul.txt"	"Metabolite identification"	""	"m_solvent_fractions_of_an_aqueous_extract_of_yerba_mate_ilex_paraguariensis_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"013014B_03"	"Extraction"	""	"sylilation"	"90%_acetonitrile_supernatant_A"	"Chromatography"	"Agilent GC"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	"Integra-Guard (Restek)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Agilent 5975C inert XL MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"013014B_03"	"013014B_03.CDF"	"Data transformation"	""	"SA_slact1ul.txt"	"Metabolite identification"	""	"m_solvent_fractions_of_an_aqueous_extract_of_yerba_mate_ilex_paraguariensis_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"013014B_04"	"Extraction"	""	"sylilation"	"50%_acetonitrile_pellet_A"	"Chromatography"	"Agilent GC"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	"Integra-Guard (Restek)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Agilent 5975C inert XL MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"013014B_04"	"013014B_04.CDF"	"Data transformation"	""	"MRSA_slact1ul.txt"	"Metabolite identification"	""	"m_solvent_fractions_of_an_aqueous_extract_of_yerba_mate_ilex_paraguariensis_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"013014B_05"	"Extraction"	""	"sylilation"	"60%_acetonitrile_pellet_A"	"Chromatography"	"Agilent GC"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	"Integra-Guard (Restek)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Agilent 5975C inert XL MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"013014B_05"	"013014B_05.CDF"	"Data transformation"	""	"SA_slact1ul.txt"	"Metabolite identification"	""	"m_solvent_fractions_of_an_aqueous_extract_of_yerba_mate_ilex_paraguariensis_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"013014B_09"	"Extraction"	""	"sylilation"	"100%_acetonitrile_pellet_A"	"Chromatography"	"Agilent GC"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	"Integra-Guard (Restek)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Agilent 5975C inert XL MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"013014B_09"	"013014B_09.CDF"	"Data transformation"	""	"MRSA_slact1ul.txt"	"Metabolite identification"	""	"m_solvent_fractions_of_an_aqueous_extract_of_yerba_mate_ilex_paraguariensis_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"013014B_10"	"Extraction"	""	"sylilation"	"80%_acetonitrile_supernatant_A"	"Chromatography"	"Agilent GC"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	"Integra-Guard (Restek)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Agilent 5975C inert XL MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"013014B_10"	"013014B_10.CDF"	"Data transformation"	""	"SA_slact1ul.txt"	"Metabolite identification"	""	"m_solvent_fractions_of_an_aqueous_extract_of_yerba_mate_ilex_paraguariensis_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"050214B-03"	"Extraction"	""	"sylilation"	"60%_methanol_pellet_B"	"Chromatography"	"Agilent GC"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	"Integra-Guard (Restek)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Agilent 5975C inert XL MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"050214B-03"	"050214B-03.CDF"	"Data transformation"	""	"MRSA_slact1ul.txt"	"Metabolite identification"	""	"m_solvent_fractions_of_an_aqueous_extract_of_yerba_mate_ilex_paraguariensis_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"050714B-03"	"Extraction"	""	"sylilation"	"60%_acetonitrile_pellet_B"	"Chromatography"	"Agilent GC"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	"Integra-Guard (Restek)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Agilent 5975C inert XL MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"050714B-03"	"050714B-03.CDF"	"Data transformation"	""	"SA_slact1ul.txt"	"Metabolite identification"	""	"m_solvent_fractions_of_an_aqueous_extract_of_yerba_mate_ilex_paraguariensis_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"050714B-04"	"Extraction"	""	"sylilation"	"70%_acetonitrile_pellet_B"	"Chromatography"	"Agilent GC"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	"Integra-Guard (Restek)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Agilent 5975C inert XL MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"050714B-04"	"050714B-04.CDF"	"Data transformation"	""	"MRSA_slact1ul.txt"	"Metabolite identification"	""	"m_solvent_fractions_of_an_aqueous_extract_of_yerba_mate_ilex_paraguariensis_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"050714B-05"	"Extraction"	""	"sylilation"	"80%_acetonitrile_supernatant_B"	"Chromatography"	"Agilent GC"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	"Integra-Guard (Restek)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Agilent 5975C inert XL MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"050714B-05"	"050714B-05.CDF"	"Data transformation"	""	"SA_slact1ul.txt"	"Metabolite identification"	""	"m_solvent_fractions_of_an_aqueous_extract_of_yerba_mate_ilex_paraguariensis_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"050714B-08"	"Extraction"	""	"sylilation"	"100%_acetonitrile_pellet_B"	"Chromatography"	"Agilent GC"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	"Integra-Guard (Restek)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Agilent 5975C inert XL MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"050714B-08"	"050714B-08.CDF"	"Data transformation"	""	"MRSA_slact1ul.txt"	"Metabolite identification"	""	"m_solvent_fractions_of_an_aqueous_extract_of_yerba_mate_ilex_paraguariensis_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"120613B-03"	"Extraction"	""	"sylilation"	"40%_methanol_pellet_A"	"Chromatography"	"Agilent GC"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	"Integra-Guard (Restek)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Agilent 5975C inert XL MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"120613B-03"	"120613B-03.CDF"	"Data transformation"	""	"SA_slact1ul.txt"	"Metabolite identification"	""	"m_solvent_fractions_of_an_aqueous_extract_of_yerba_mate_ilex_paraguariensis_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"120613B-04"	"Extraction"	""	"sylilation"	"50%_methanol_pellet_A"	"Chromatography"	"Agilent GC"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	"Integra-Guard (Restek)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Agilent 5975C inert XL MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"120613B-04"	"120613B-04.CDF"	"Data transformation"	""	"MRSA_slact1ul.txt"	"Metabolite identification"	""	"m_solvent_fractions_of_an_aqueous_extract_of_yerba_mate_ilex_paraguariensis_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"120613B-05"	"Extraction"	""	"sylilation"	"60%_methanol_pellet_A"	"Chromatography"	"Agilent GC"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	"Integra-Guard (Restek)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Agilent 5975C inert XL MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"120613B-05"	"120613B-05.CDF"	"Data transformation"	""	"SA_slact1ul.txt"	"Metabolite identification"	""	"m_solvent_fractions_of_an_aqueous_extract_of_yerba_mate_ilex_paraguariensis_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"120613B-06"	"Extraction"	""	"sylilation"	"80%_methanol_pellet_A"	"Chromatography"	"Agilent GC"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	"Integra-Guard (Restek)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Agilent 5975C inert XL MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"120613B-06"	"120613B-06.CDF"	"Data transformation"	""	"MRSA_slact1ul.txt"	"Metabolite identification"	""	"m_solvent_fractions_of_an_aqueous_extract_of_yerba_mate_ilex_paraguariensis_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"120613B-16"	"Extraction"	""	"sylilation"	"90%_methanol_supernatant_A"	"Chromatography"	"Agilent GC"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	"Integra-Guard (Restek)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Agilent 5975C inert XL MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"120613B-16"	"120613B-16.CDF"	"Data transformation"	""	"SA_slact1ul.txt"	"Metabolite identification"	""	"m_solvent_fractions_of_an_aqueous_extract_of_yerba_mate_ilex_paraguariensis_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"051313B-05"	"Extraction"	""	"sylilation"	"100%_methanol_supernatant_initial_A1"	"Chromatography"	"Agilent GC"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	"Integra-Guard (Restek)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Agilent 5975C inert XL MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"051313B-05"	"051313B-05.CDF"	"Data transformation"	""	"MRSA_slact1ul.txt"	"Metabolite identification"	""	"m_solvent_fractions_of_an_aqueous_extract_of_yerba_mate_ilex_paraguariensis_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"051313B-06"	"Extraction"	""	"sylilation"	"100%_methanol_supernatant_initial_B1"	"Chromatography"	"Agilent GC"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	"Integra-Guard (Restek)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Agilent 5975C inert XL MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"051313B-06"	"051313B-06.CDF"	"Data transformation"	""	"SA_slact1ul.txt"	"Metabolite identification"	""	"m_solvent_fractions_of_an_aqueous_extract_of_yerba_mate_ilex_paraguariensis_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"051313B-07"	"Extraction"	""	"sylilation"	"50%_methanol_supernatant_initial_A1"	"Chromatography"	"Agilent GC"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	"Integra-Guard (Restek)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Agilent 5975C inert XL MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"051313B-07"	"051313B-07.CDF"	"Data transformation"	""	"MRSA_slact1ul.txt"	"Metabolite identification"	""	"m_solvent_fractions_of_an_aqueous_extract_of_yerba_mate_ilex_paraguariensis_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"051313B-08"	"Extraction"	""	"sylilation"	"50%_methanol_supernatant_initial_B1"	"Chromatography"	"Agilent GC"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	"Integra-Guard (Restek)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Agilent 5975C inert XL MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"051313B-08"	"051313B-08.CDF"	"Data transformation"	""	"SA_slact1ul.txt"	"Metabolite identification"	""	"m_solvent_fractions_of_an_aqueous_extract_of_yerba_mate_ilex_paraguariensis_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"051313B-12"	"Extraction"	""	"sylilation"	"100%_methanol_supernatant_initial_A2"	"Chromatography"	"Agilent GC"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	"Integra-Guard (Restek)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Agilent 5975C inert XL MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"051313B-12"	"051313B-12.CDF"	"Data transformation"	""	"MRSA_slact1ul.txt"	"Metabolite identification"	""	"m_solvent_fractions_of_an_aqueous_extract_of_yerba_mate_ilex_paraguariensis_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"051313B-13"	"Extraction"	""	"sylilation"	"100%_methanol_supernatant_initial_B2"	"Chromatography"	"Agilent GC"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	"Integra-Guard (Restek)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Agilent 5975C inert XL MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"051313B-13"	"051313B-13.CDF"	"Data transformation"	""	"SA_slact1ul.txt"	"Metabolite identification"	""	"m_solvent_fractions_of_an_aqueous_extract_of_yerba_mate_ilex_paraguariensis_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"051313B-14"	"Extraction"	""	"sylilation"	"50%_methanol_supernatant_initial_A2"	"Chromatography"	"Agilent GC"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	"Integra-Guard (Restek)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Agilent 5975C inert XL MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"051313B-14"	"051313B-14.CDF"	"Data transformation"	""	"MRSA_slact1ul.txt"	"Metabolite identification"	""	"m_solvent_fractions_of_an_aqueous_extract_of_yerba_mate_ilex_paraguariensis_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"051313B-15"	"Extraction"	""	"sylilation"	"50%_methanol_supernatant_initial_B2"	"Chromatography"	"Agilent GC"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	"Integra-Guard (Restek)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Agilent 5975C inert XL MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"051313B-15"	"051313B-15.CDF"	"Data transformation"	""	"SA_slact1ul.txt"	"Metabolite identification"	""	"m_solvent_fractions_of_an_aqueous_extract_of_yerba_mate_ilex_paraguariensis_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
