"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Parameter Value[Guard column]"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"SAMP_B5_082"	"Extraction"	"Dried samples resuspended in derivatizing agent"	"methoximation/sylilation"	"SAMP_B5_082"	"Chromatography"	"Agilent 7890A GC"	""	""	"DB-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"10 m DuraGuard (Agilent Technologies)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SAMP_B5_082"	"SAMP_B3_017.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tcs-mtcs_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAMP_B6_084"	"Extraction"	"Dried samples resuspended in derivatizing agent"	"methoximation/sylilation"	"SAMP_B6_084"	"Chromatography"	"Agilent 7890A GC"	""	""	"DB-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"10 m DuraGuard (Agilent Technologies)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SAMP_B6_084"	"SAMP_B3_009.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tcs-mtcs_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAMP_B7_089"	"Extraction"	"Dried samples resuspended in derivatizing agent"	"methoximation/sylilation"	"SAMP_B7_089"	"Chromatography"	"Agilent 7890A GC"	""	""	"DB-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"10 m DuraGuard (Agilent Technologies)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SAMP_B7_089"	"SAMP_B4_111.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tcs-mtcs_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAMP_B8_090"	"Extraction"	"Dried samples resuspended in derivatizing agent"	"methoximation/sylilation"	"SAMP_B8_090"	"Chromatography"	"Agilent 7890A GC"	""	""	"DB-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"10 m DuraGuard (Agilent Technologies)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SAMP_B8_090"	"SAMP_B4_109.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tcs-mtcs_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAMP_B9_088"	"Extraction"	"Dried samples resuspended in derivatizing agent"	"methoximation/sylilation"	"SAMP_B9_088"	"Chromatography"	"Agilent 7890A GC"	""	""	"DB-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"10 m DuraGuard (Agilent Technologies)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SAMP_B9_088"	"SAMP_B4_099.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tcs-mtcs_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAMP_B10_087"	"Extraction"	"Dried samples resuspended in derivatizing agent"	"methoximation/sylilation"	"SAMP_B10_087"	"Chromatography"	"Agilent 7890A GC"	""	""	"DB-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"10 m DuraGuard (Agilent Technologies)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SAMP_B10_087"	"SAMP_B4_081.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tcs-mtcs_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAMP_B1_075"	"Extraction"	"Dried samples resuspended in derivatizing agent"	"methoximation/sylilation"	"SAMP_B1_075"	"Chromatography"	"Agilent 7890A GC"	""	""	"DB-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"10 m DuraGuard (Agilent Technologies)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SAMP_B1_075"	"SAMP_B4_076.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tcs-mtcs_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAMP_B2_078"	"Extraction"	"Dried samples resuspended in derivatizing agent"	"methoximation/sylilation"	"SAMP_B2_078"	"Chromatography"	"Agilent 7890A GC"	""	""	"DB-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"10 m DuraGuard (Agilent Technologies)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SAMP_B2_078"	"SAMP_B4_062.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tcs-mtcs_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAMP_B3_071"	"Extraction"	"Dried samples resuspended in derivatizing agent"	"methoximation/sylilation"	"SAMP_B3_071"	"Chromatography"	"Agilent 7890A GC"	""	""	"DB-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"10 m DuraGuard (Agilent Technologies)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SAMP_B3_071"	"SAMP_B4_054.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tcs-mtcs_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAMP_B4_076"	"Extraction"	"Dried samples resuspended in derivatizing agent"	"methoximation/sylilation"	"SAMP_B4_076"	"Chromatography"	"Agilent 7890A GC"	""	""	"DB-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"10 m DuraGuard (Agilent Technologies)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SAMP_B4_076"	"SAMP_B4_042.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tcs-mtcs_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAMP_B5_073"	"Extraction"	"Dried samples resuspended in derivatizing agent"	"methoximation/sylilation"	"SAMP_B5_073"	"Chromatography"	"Agilent 7890A GC"	""	""	"DB-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"10 m DuraGuard (Agilent Technologies)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SAMP_B5_073"	"SAMP_B4_038.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tcs-mtcs_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAMP_B6_072"	"Extraction"	"Dried samples resuspended in derivatizing agent"	"methoximation/sylilation"	"SAMP_B6_072"	"Chromatography"	"Agilent 7890A GC"	""	""	"DB-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"10 m DuraGuard (Agilent Technologies)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SAMP_B6_072"	"SAMP_B4_023.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tcs-mtcs_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAMP_B7_074"	"Extraction"	"Dried samples resuspended in derivatizing agent"	"methoximation/sylilation"	"SAMP_B7_074"	"Chromatography"	"Agilent 7890A GC"	""	""	"DB-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"10 m DuraGuard (Agilent Technologies)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SAMP_B7_074"	"SAMP_B4_019.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tcs-mtcs_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAMP_B8_080"	"Extraction"	"Dried samples resuspended in derivatizing agent"	"methoximation/sylilation"	"SAMP_B8_080"	"Chromatography"	"Agilent 7890A GC"	""	""	"DB-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"10 m DuraGuard (Agilent Technologies)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SAMP_B8_080"	"SAMP_B4_010.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tcs-mtcs_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAMP_B9_077"	"Extraction"	"Dried samples resuspended in derivatizing agent"	"methoximation/sylilation"	"SAMP_B9_077"	"Chromatography"	"Agilent 7890A GC"	""	""	"DB-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"10 m DuraGuard (Agilent Technologies)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SAMP_B9_077"	"SAMP_B5_117.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tcs-mtcs_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAMP_B10_079"	"Extraction"	"Dried samples resuspended in derivatizing agent"	"methoximation/sylilation"	"SAMP_B10_079"	"Chromatography"	"Agilent 7890A GC"	""	""	"DB-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"10 m DuraGuard (Agilent Technologies)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SAMP_B10_079"	"SAMP_B5_110.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tcs-mtcs_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAMP_B1_064"	"Extraction"	"Dried samples resuspended in derivatizing agent"	"methoximation/sylilation"	"SAMP_B1_064"	"Chromatography"	"Agilent 7890A GC"	""	""	"DB-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"10 m DuraGuard (Agilent Technologies)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SAMP_B1_064"	"SAMP_B5_092.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tcs-mtcs_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAMP_B2_066"	"Extraction"	"Dried samples resuspended in derivatizing agent"	"methoximation/sylilation"	"SAMP_B2_066"	"Chromatography"	"Agilent 7890A GC"	""	""	"DB-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"10 m DuraGuard (Agilent Technologies)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SAMP_B2_066"	"SAMP_B5_082.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tcs-mtcs_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAMP_B3_067"	"Extraction"	"Dried samples resuspended in derivatizing agent"	"methoximation/sylilation"	"SAMP_B3_067"	"Chromatography"	"Agilent 7890A GC"	""	""	"DB-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"10 m DuraGuard (Agilent Technologies)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SAMP_B3_067"	"SAMP_B5_073.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tcs-mtcs_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAMP_B4_062"	"Extraction"	"Dried samples resuspended in derivatizing agent"	"methoximation/sylilation"	"SAMP_B4_062"	"Chromatography"	"Agilent 7890A GC"	""	""	"DB-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"10 m DuraGuard (Agilent Technologies)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SAMP_B4_062"	"SAMP_B5_061.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tcs-mtcs_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAMP_B5_061"	"Extraction"	"Dried samples resuspended in derivatizing agent"	"methoximation/sylilation"	"SAMP_B5_061"	"Chromatography"	"Agilent 7890A GC"	""	""	"DB-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"10 m DuraGuard (Agilent Technologies)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SAMP_B5_061"	"SAMP_B5_059.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tcs-mtcs_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAMP_B6_065"	"Extraction"	"Dried samples resuspended in derivatizing agent"	"methoximation/sylilation"	"SAMP_B6_065"	"Chromatography"	"Agilent 7890A GC"	""	""	"DB-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"10 m DuraGuard (Agilent Technologies)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SAMP_B6_065"	"SAMP_B5_047.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tcs-mtcs_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAMP_B7_068"	"Extraction"	"Dried samples resuspended in derivatizing agent"	"methoximation/sylilation"	"SAMP_B7_068"	"Chromatography"	"Agilent 7890A GC"	""	""	"DB-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"10 m DuraGuard (Agilent Technologies)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SAMP_B7_068"	"SAMP_B5_040.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tcs-mtcs_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAMP_B8_069"	"Extraction"	"Dried samples resuspended in derivatizing agent"	"methoximation/sylilation"	"SAMP_B8_069"	"Chromatography"	"Agilent 7890A GC"	""	""	"DB-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"10 m DuraGuard (Agilent Technologies)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SAMP_B8_069"	"SAMP_B5_026.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tcs-mtcs_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAMP_B9_063"	"Extraction"	"Dried samples resuspended in derivatizing agent"	"methoximation/sylilation"	"SAMP_B9_063"	"Chromatography"	"Agilent 7890A GC"	""	""	"DB-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"10 m DuraGuard (Agilent Technologies)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SAMP_B9_063"	"SAMP_B5_011.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tcs-mtcs_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAMP_B10_070"	"Extraction"	"Dried samples resuspended in derivatizing agent"	"methoximation/sylilation"	"SAMP_B10_070"	"Chromatography"	"Agilent 7890A GC"	""	""	"DB-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"10 m DuraGuard (Agilent Technologies)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SAMP_B10_070"	"SAMP_B5_005.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tcs-mtcs_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAMP_B1_060"	"Extraction"	"Dried samples resuspended in derivatizing agent"	"methoximation/sylilation"	"SAMP_B1_060"	"Chromatography"	"Agilent 7890A GC"	""	""	"DB-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"10 m DuraGuard (Agilent Technologies)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SAMP_B1_060"	"SAMP_B6_120.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tcs-mtcs_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAMP_B2_052"	"Extraction"	"Dried samples resuspended in derivatizing agent"	"methoximation/sylilation"	"SAMP_B2_052"	"Chromatography"	"Agilent 7890A GC"	""	""	"DB-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"10 m DuraGuard (Agilent Technologies)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SAMP_B2_052"	"SAMP_B6_105.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tcs-mtcs_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAMP_B3_051"	"Extraction"	"Dried samples resuspended in derivatizing agent"	"methoximation/sylilation"	"SAMP_B3_051"	"Chromatography"	"Agilent 7890A GC"	""	""	"DB-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"10 m DuraGuard (Agilent Technologies)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SAMP_B3_051"	"SAMP_B6_100.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tcs-mtcs_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAMP_B4_054"	"Extraction"	"Dried samples resuspended in derivatizing agent"	"methoximation/sylilation"	"SAMP_B4_054"	"Chromatography"	"Agilent 7890A GC"	""	""	"DB-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"10 m DuraGuard (Agilent Technologies)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SAMP_B4_054"	"SAMP_B6_084.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tcs-mtcs_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAMP_B5_059"	"Extraction"	"Dried samples resuspended in derivatizing agent"	"methoximation/sylilation"	"SAMP_B5_059"	"Chromatography"	"Agilent 7890A GC"	""	""	"DB-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"10 m DuraGuard (Agilent Technologies)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SAMP_B5_059"	"SAMP_B6_072.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tcs-mtcs_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAMP_B6_056"	"Extraction"	"Dried samples resuspended in derivatizing agent"	"methoximation/sylilation"	"SAMP_B6_056"	"Chromatography"	"Agilent 7890A GC"	""	""	"DB-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"10 m DuraGuard (Agilent Technologies)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SAMP_B6_056"	"SAMP_B6_065.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tcs-mtcs_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAMP_B7_057"	"Extraction"	"Dried samples resuspended in derivatizing agent"	"methoximation/sylilation"	"SAMP_B7_057"	"Chromatography"	"Agilent 7890A GC"	""	""	"DB-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"10 m DuraGuard (Agilent Technologies)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SAMP_B7_057"	"SAMP_B6_056.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tcs-mtcs_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAMP_B8_055"	"Extraction"	"Dried samples resuspended in derivatizing agent"	"methoximation/sylilation"	"SAMP_B8_055"	"Chromatography"	"Agilent 7890A GC"	""	""	"DB-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"10 m DuraGuard (Agilent Technologies)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SAMP_B8_055"	"SAMP_B6_045.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tcs-mtcs_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAMP_B9_053"	"Extraction"	"Dried samples resuspended in derivatizing agent"	"methoximation/sylilation"	"SAMP_B9_053"	"Chromatography"	"Agilent 7890A GC"	""	""	"DB-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"10 m DuraGuard (Agilent Technologies)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SAMP_B9_053"	"SAMP_B6_036.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tcs-mtcs_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
