"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization 1]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Derivatization 2]"	"Term Source REF"	"Term Accession Number"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"12145gf_14"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12145gf_14"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12145gf_14"	"12145gf_14"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12145gf_22"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12145gf_22"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12145gf_22"	"12145gf_22"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12145gf_28"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12145gf_28"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12145gf_28"	"12145gf_28"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12145gf_44"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12145gf_44"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12145gf_44"	"12145gf_44"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12145gf_50"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12145gf_50"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12145gf_50"	"12145gf_50"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12145gf_56"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12145gf_56"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12145gf_56"	"12145gf_56"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12150gf_25"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12150gf_25"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12150gf_25"	"12150gf_25"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12137gf_49"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12137gf_49"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12137gf_49"	"12137gf_49"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12137gf_57"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12137gf_57"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12137gf_57"	"12137gf_57"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_14"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_14"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_14"	"12143gf_14"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_22"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_22"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_22"	"12143gf_22"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_29"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_29"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_29"	"12143gf_29"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_30"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_30"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_30"	"12143gf_30"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_35"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_35"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_35"	"12143gf_35"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_36"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_36"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_36"	"12143gf_36"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_43"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_43"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_43"	"12143gf_43"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_51"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_51"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_51"	"12143gf_51"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_59"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_59"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_59"	"12143gf_59"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12145gf_7"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12145gf_7"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12145gf_7"	"12145gf_7"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12145gf_35"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12145gf_35"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12145gf_35"	"12145gf_35"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12137gf_22"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12137gf_22"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12137gf_22"	"12137gf_22"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12137gf_30"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12137gf_30"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12137gf_30"	"12137gf_30"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12137gf_36"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12137gf_36"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12137gf_36"	"12137gf_36"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12137gf_50"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12137gf_50"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12137gf_50"	"12137gf_50"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12137gf_58"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12137gf_58"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12137gf_58"	"12137gf_58"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_15"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_15"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_15"	"12143gf_15"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_44"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_44"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_44"	"12143gf_44"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_50"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_50"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_50"	"12143gf_50"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_58"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_58"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_58"	"12143gf_58"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12145gf_6"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12145gf_6"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12145gf_6"	"12145gf_6"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12145gf_13"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12145gf_13"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12145gf_13"	"12145gf_13"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12145gf_21"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12145gf_21"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12145gf_21"	"12145gf_21"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12145gf_27"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12145gf_27"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12145gf_27"	"12145gf_27"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12145gf_34"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12145gf_34"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12145gf_34"	"12145gf_34"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12135gf_25"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12135gf_25"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12135gf_25"	"12135gf_25"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12135gf_33"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12135gf_33"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12135gf_33"	"12135gf_33"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12135gf_39"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12135gf_39"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12135gf_39"	"12135gf_39"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12135gf_53"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12135gf_53"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12135gf_53"	"12135gf_53"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12135gf_61"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12135gf_61"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12135gf_61"	"12135gf_61"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
