"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization 1]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Derivatization 2]"	"Term Source REF"	"Term Accession Number"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"12143gf_63"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_63"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_63"	"12143gf_63"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12145gf_11"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12145gf_11"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12145gf_11"	"12145gf_11"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12150gf_11"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12150gf_11"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12150gf_11"	"12150gf_11"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12150gf_17"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12150gf_17"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12150gf_17"	"12150gf_17"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12150gf_21"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12150gf_21"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12150gf_21"	"12150gf_21"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12137gf_47"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12137gf_47"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12137gf_47"	"12137gf_47"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12137gf_48"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12137gf_48"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12137gf_48"	"12137gf_48"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12137gf_53"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12137gf_53"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12137gf_53"	"12137gf_53"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12137gf_54"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12137gf_54"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12137gf_54"	"12137gf_54"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12137gf_60"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12137gf_60"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12137gf_60"	"12137gf_60"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_18"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_18"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_18"	"12143gf_18"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_19"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_19"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_19"	"12143gf_19"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_25"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_25"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_25"	"12143gf_25"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_33"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_33"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_33"	"12143gf_33"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_39"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_39"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_39"	"12143gf_39"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12145gf_18"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12145gf_18"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12145gf_18"	"12145gf_18"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12145gf_26"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12145gf_26"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12145gf_26"	"12145gf_26"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12145gf_32"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12145gf_32"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12145gf_32"	"12145gf_32"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12135gf_51"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12135gf_51"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12135gf_51"	"12135gf_51"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12135gf_57"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12135gf_57"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12135gf_57"	"12135gf_57"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12137gf_9"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12137gf_9"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12137gf_9"	"12137gf_9"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12137gf_18"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12137gf_18"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12137gf_18"	"12137gf_18"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_26"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_26"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_26"	"12143gf_26"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_34"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_34"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_34"	"12143gf_34"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_40"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_40"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_40"	"12143gf_40"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_47"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_47"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_47"	"12143gf_47"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_54"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_54"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_54"	"12143gf_54"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_62"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_62"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_62"	"12143gf_62"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12145gf_10"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12145gf_10"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12145gf_10"	"12145gf_10"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12145gf_17"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12145gf_17"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12145gf_17"	"12145gf_17"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12145gf_25"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12145gf_25"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12145gf_25"	"12145gf_25"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12145gf_31"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12145gf_31"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12145gf_31"	"12145gf_31"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12131gx_67"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12131gx_67"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12131gx_67"	"12131gx_67"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12135gf_17"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12135gf_17"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12135gf_17"	"12135gf_17"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12135gf_22"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12135gf_22"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12135gf_22"	"12135gf_22"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12137gf_26"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12137gf_26"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12137gf_26"	"12137gf_26"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12137gf_34"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12137gf_34"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12137gf_34"	"12137gf_34"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12137gf_40"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12137gf_40"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12137gf_40"	"12137gf_40"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12145gf_38"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12145gf_38"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12145gf_38"	"12145gf_38"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
