"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Parameter Value[Guard column]"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"100727_Pool_EI_POS_3"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100727_Pool_EI_POS_3"	"100727_Pool_EI_POS_3.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100727_Pool_EI_POS_4"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100727_Pool_EI_POS_4"	"100727_Pool_EI_POS_4.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100727_Pool_EI_POS_5"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100727_Pool_EI_POS_5"	"100727_Pool_EI_POS_5.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100727_Pool_EI_POS_6"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100727_Pool_EI_POS_6"	"100727_Pool_EI_POS_6.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100727_Pool_POS_1"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100727_Pool_POS_1"	"100727_Pool_POS_1.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100727_Pool_POS_2"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100727_Pool_POS_2"	"100727_Pool_POS_2.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100727_Pool_POS_3"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100727_Pool_POS_3"	"100727_Pool_POS_3.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100727_Pool_POS_4"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100727_Pool_POS_4"	"100727_Pool_POS_4.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100727_Pool_POS_5"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100727_Pool_POS_5"	"100727_Pool_POS_5.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100727_Pool_POS_6"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100727_Pool_POS_6"	"100727_Pool_POS_6.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100727_RT0-1_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100727_RT0-1_POS"	"100727_RT0-1_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100727_RT0-2_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100727_RT0-2_POS"	"100727_RT0-2_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100727_RT0-3_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100727_RT0-3_POS"	"100727_RT0-3_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100727_RT12-1_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100727_RT12-1_POS"	"100727_RT12-1_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100727_RT12-2_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100727_RT12-2_POS"	"100727_RT12-2_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100727_RT12-3_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100727_RT12-3_POS"	"100727_RT12-3_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100727_RT24-1_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100727_RT24-1_POS"	"100727_RT24-1_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100727_RT24-2_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100727_RT24-2_POS"	"100727_RT24-2_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100727_RT24-3_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100727_RT24-3_POS"	"100727_RT24-3_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100727_RT36-1_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100727_RT36-1_POS"	"100727_RT36-1_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100727_RT36-2_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100727_RT36-2_POS"	"100727_RT36-2_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100727_RT36-3_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100727_RT36-3_POS"	"100727_RT36-3_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100727_RT48-1_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100727_RT48-1_POS"	"100727_RT48-1_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100727_RT48-2_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100727_RT48-2_POS"	"100727_RT48-2_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100727_RT48-3_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100727_RT48-3_POS"	"100727_RT48-3_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100727_RT72-1_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100727_RT72-1_POS"	"100727_RT72-1_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100727_RT72-2_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100727_RT72-2_POS"	"100727_RT72-2_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100727_RT72-3_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100727_RT72-3_POS"	"100727_RT72-3_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_AcB-T0-1_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_AcB-T0-1_POS"	"100911_AcB-T0-1_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_AcB-T0-2_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_AcB-T0-2_POS"	"100911_AcB-T0-2_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_AcB-T0-3_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_AcB-T0-3_POS"	"100911_AcB-T0-3_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_AcB-T12-1_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_AcB-T12-1_POS"	"100911_AcB-T12-1_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_AcB-T12-2_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_AcB-T12-2_POS"	"100911_AcB-T12-2_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_AcB-T12-3_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_AcB-T12-3_POS"	"100911_AcB-T12-3_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_AcB-T24-1_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_AcB-T24-1_POS"	"100911_AcB-T24-1_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_AcB-T24-2_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_AcB-T24-2_POS"	"100911_AcB-T24-2_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_AcB-T24-3_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_AcB-T24-3_POS"	"100911_AcB-T24-3_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
