"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"	"Factor Value[Technical Replicate Number]"	"Term Source REF"	"Term Accession Number"
"UnRinsed_Mat_Sample_9_C_2"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50–550"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"UnRinsed_Mat_Sample_9_C_2"	"UnRinsed_Mat_Sample_09_C2.D.zip"	"Data transformation"	""	"UnRinsed_Mat_Sample_09_C2.CDF"	"Metabolite identification"	""	"m_ePolar_mtbls187_v2_maf.tsv"	"2"	""	""
"UnRinsed_Mat_Sample_13_A_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50–550"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"UnRinsed_Mat_Sample_13_A_1"	"UnRinsed_Mat_Sample_13_A1.D.zip"	"Data transformation"	""	"UnRinsed_Mat_Sample_13_A1.CDF"	"Metabolite identification"	""	"m_ePolar_mtbls187_v2_maf.tsv"	"1"	""	""
"UnRinsed_Mat_Sample_13_A_2"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50–550"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"UnRinsed_Mat_Sample_13_A_2"	"UnRinsed_Mat_Sample_13_A2.D.zip"	"Data transformation"	""	"UnRinsed_Mat_Sample_13_A2.CDF"	"Metabolite identification"	""	"m_ePolar_mtbls187_v2_maf.tsv"	"2"	""	""
"UnRinsed_Mat_Sample_13_B_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50–550"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"UnRinsed_Mat_Sample_13_B_1"	"UnRinsed_Mat_Sample_13_B1.D.zip"	"Data transformation"	""	"UnRinsed_Mat_Sample_13_B1.CDF"	"Metabolite identification"	""	"m_ePolar_mtbls187_v2_maf.tsv"	"1"	""	""
"UnRinsed_Mat_Sample_13_B_2"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50–550"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"UnRinsed_Mat_Sample_13_B_2"	"UnRinsed_Mat_Sample_13_B2.D.zip"	"Data transformation"	""	"UnRinsed_Mat_Sample_13_B2.CDF"	"Metabolite identification"	""	"m_ePolar_mtbls187_v2_maf.tsv"	"2"	""	""
"UnRinsed_Mat_Sample_13_C_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50–550"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"UnRinsed_Mat_Sample_13_C_1"	"UnRinsed_Mat_Sample_13_C1.D.zip"	"Data transformation"	""	"UnRinsed_Mat_Sample_13_C1.CDF"	"Metabolite identification"	""	"m_ePolar_mtbls187_v2_maf.tsv"	"1"	""	""
"UnRinsed_Mat_Sample_13_C_2"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50–550"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"UnRinsed_Mat_Sample_13_C_2"	"UnRinsed_Mat_Sample_13_C2.D.zip"	"Data transformation"	""	"UnRinsed_Mat_Sample_13_C2.CDF"	"Metabolite identification"	""	"m_ePolar_mtbls187_v2_maf.tsv"	"2"	""	""
"UnRinsed_Mat_Sample_19_A_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50–550"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"UnRinsed_Mat_Sample_19_A_1"	"UnRinsed_Mat_Sample_19_A1.D.zip"	"Data transformation"	""	"UnRinsed_Mat_Sample_19_A1.CDF"	"Metabolite identification"	""	"m_ePolar_mtbls187_v2_maf.tsv"	"1"	""	""
"UnRinsed_Mat_Sample_19_A_2"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50–550"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"UnRinsed_Mat_Sample_19_A_2"	"UnRinsed_Mat_Sample_19_A2.D.zip"	"Data transformation"	""	"UnRinsed_Mat_Sample_19_A2.CDF"	"Metabolite identification"	""	"m_ePolar_mtbls187_v2_maf.tsv"	"2"	""	""
"UnRinsed_Mat_Sample_19_B_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50–550"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"UnRinsed_Mat_Sample_19_B_1"	"UnRinsed_Mat_Sample_19_B1.D.zip"	"Data transformation"	""	"UnRinsed_Mat_Sample_19_B1.CDF"	"Metabolite identification"	""	"m_ePolar_mtbls187_v2_maf.tsv"	"1"	""	""
"UnRinsed_Mat_Sample_19_B_2"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50–550"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"UnRinsed_Mat_Sample_19_B_2"	"UnRinsed_Mat_Sample_19_B2.D.zip"	"Data transformation"	""	"UnRinsed_Mat_Sample_19_B2.CDF"	"Metabolite identification"	""	"m_ePolar_mtbls187_v2_maf.tsv"	"2"	""	""
"UnRinsed_Mat_Sample_19_C_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50–550"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"UnRinsed_Mat_Sample_19_C_1"	"UnRinsed_Mat_Sample_19_C1.D.zip"	"Data transformation"	""	"UnRinsed_Mat_Sample_19_C1.CDF"	"Metabolite identification"	""	"m_ePolar_mtbls187_v2_maf.tsv"	"1"	""	""
"UnRinsed_Mat_Sample_19_C_2"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50–550"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"UnRinsed_Mat_Sample_19_C_2"	"UnRinsed_Mat_Sample_19_C2.D.zip"	"Data transformation"	""	"UnRinsed_Mat_Sample_19_C2.CDF"	"Metabolite identification"	""	"m_ePolar_mtbls187_v2_maf.tsv"	"2"	""	""
