"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization 1]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Derivatization 2]"	"Term Source REF"	"Term Accession Number"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"7299if_17"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7299if_17"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7299if_17"	"7299if_17"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7299if_33"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7299if_33"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7299if_33"	"7299if_33"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7295if_21"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7295if_21"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7295if_21"	"7295if_21"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7295if_37"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7295if_37"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7295if_37"	"7295if_37"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7295if_53"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7295if_53"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7295if_53"	"7295if_53"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7299if_15"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7299if_15"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7299if_15"	"7299if_15"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7299if_31"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7299if_31"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7299if_31"	"7299if_31"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7299if_47"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7299if_47"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7299if_47"	"7299if_47"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7295if_10"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7295if_10"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7295if_10"	"7295if_10"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7295if_26"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7295if_26"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7295if_26"	"7295if_26"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7295if_42"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7295if_42"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7295if_42"	"7295if_42"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7295if_58"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7295if_58"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7295if_58"	"7295if_58"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7299if_20"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7299if_20"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7299if_20"	"7299if_20"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7299if_36"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7299if_36"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7299if_36"	"7299if_36"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7295if_14"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7295if_14"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7295if_14"	"7295if_14"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7295if_30"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7295if_30"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7295if_30"	"7295if_30"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7295if_46"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7295if_46"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7295if_46"	"7295if_46"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7299if_24"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7299if_24"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7299if_24"	"7299if_24"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7299if_40"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7299if_40"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7299if_40"	"7299if_40"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7299if_8"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7299if_8"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7299if_8"	"7299if_8"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7295if_16"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7295if_16"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7295if_16"	"7295if_16"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7295if_32"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7295if_32"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7295if_32"	"7295if_32"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7295if_48"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7295if_48"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7295if_48"	"7295if_48"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7299if_10"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7299if_10"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7299if_10"	"7299if_10"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7299if_26"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7299if_26"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7299if_26"	"7299if_26"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7299if_42"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7299if_42"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7299if_42"	"7299if_42"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7295if_20"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7295if_20"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7295if_20"	"7295if_20"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7295if_36"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7295if_36"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7295if_36"	"7295if_36"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7295if_52"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7295if_52"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7295if_52"	"7295if_52"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7299if_14"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7299if_14"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7299if_14"	"7299if_14"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7299if_30"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7299if_30"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7299if_30"	"7299if_30"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7299if_46"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7299if_46"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7299if_46"	"7299if_46"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7295if_18"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7295if_18"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7295if_18"	"7295if_18"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7295if_34"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7295if_34"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7295if_34"	"7295if_34"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7295if_50"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7295if_50"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7295if_50"	"7295if_50"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7299if_12"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7299if_12"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7299if_12"	"7299if_12"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7299if_28"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7299if_28"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7299if_28"	"7299if_28"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7299if_44"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7299if_44"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7299if_44"	"7299if_44"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7295if_12"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7295if_12"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7295if_12"	"7295if_12"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7295if_28"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7295if_28"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7295if_28"	"7295if_28"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7295if_44"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7295if_44"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7295if_44"	"7295if_44"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
