"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Parameter Value[Guard column]"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"p8t6"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"p8t6"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"K11"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"K11"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"QC16"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"QC16"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"p2t7"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"p2t7"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"p9t3"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"p9t3"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"K12"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"K12"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"p5t2"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"p5t2"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"p9t5"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"p9t5"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"QC17"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"QC17"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"K13"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"K13"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"p6t6"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"p6t6"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"K14"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"K14"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"p2t2"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"p2t2"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"p1t6"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"p1t6"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"QC18"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"QC18"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"p7t3"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"p7t3"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"p2t6"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"p2t6"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"K15"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"K15"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"p5t6"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"p5t6"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"p8t3"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"p8t3"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"QC19"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"QC19"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"p5t3"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"p5t3"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"K16"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"K16"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"p6t4"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"p6t4"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"K17"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"K17"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"p8t5"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"p8t5"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"QC20"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"QC20"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"p6t1"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"p6t1"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"p9t4"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"p9t4"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"K18"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"K18"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"p8t7"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"p8t7"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"p5t4"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"p5t4"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"QC21"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"QC21"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Blank2"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"Blank2"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"K19"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"K19"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
