"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Parameter Value[Guard column]"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"Lung-ABCC5-1"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Lung-ABCC5-1"	"Lung-ABCC5-1.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Lung-ABCC5-2"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Lung-ABCC5-2"	"Lung-ABCC5-2.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Lung-ABCC5-3"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Lung-ABCC5-3"	"Lung-ABCC5-3.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Lung-ABCC5-4"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Lung-ABCC5-4"	"Lung-ABCC5-4.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Lung-ABCC5-5"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Lung-ABCC5-5"	"Lung-ABCC5-5.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Kidney-WT-1"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Kidney-WT-1"	"Kidney-WT-1.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Kidney-WT-2"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Kidney-WT-2"	"Kidney-WT-2.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Kidney-WT-3"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Kidney-WT-3"	"Kidney-WT-3.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Kidney-WT-4"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Kidney-WT-4"	"Kidney-WT-4.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Kidney-WT-5"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Kidney-WT-5"	"Kidney-WT-5.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Kidney-ABCC5-1"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Kidney-ABCC5-1"	"Kidney-ABCC5-1.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Kidney-ABCC5-2"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Kidney-ABCC5-2"	"Kidney-ABCC5-2.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Kidney-ABCC5-3"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Kidney-ABCC5-3"	"Kidney-ABCC5-3.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Kidney-ABCC5-4"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Kidney-ABCC5-4"	"Kidney-ABCC5-4.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Kidney-ABCC5-5"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Kidney-ABCC5-5"	"Kidney-ABCC5-5.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Spleen-WT-1"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Spleen-WT-1"	"Spleen-WT-1.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Spleen-WT-2"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Spleen-WT-2"	"Spleen-WT-2.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Spleen-WT-3"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Spleen-WT-3"	"Spleen-WT-3.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Spleen-WT-4"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Spleen-WT-4"	"Spleen-WT-4.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Spleen-WT-5"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Spleen-WT-5"	"Spleen-WT-5.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Spleen-ABCC5-1"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Spleen-ABCC5-1"	"Spleen-ABCC5-1.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Spleen-ABCC5-2"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Spleen-ABCC5-2"	"Spleen-ABCC5-2.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Spleen-ABCC5-3"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Spleen-ABCC5-3"	"Spleen-ABCC5-3.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Spleen-ABCC5-4"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Spleen-ABCC5-4"	"Spleen-ABCC5-4.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Spleen-ABCC5-5"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Spleen-ABCC5-5"	"Spleen-ABCC5-5.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Bladder-WT-1"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Bladder-WT-1"	"Bladder-WT-1.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Bladder-WT-2"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Bladder-WT-2"	"Bladder-WT-2.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Bladder-WT-3"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Bladder-WT-3"	"Bladder-WT-3.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Bladder-WT-4"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Bladder-WT-4"	"Bladder-WT-4.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Bladder-WT-5"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Bladder-WT-5"	"Bladder-WT-5.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Bladder-ABCC5-1"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Bladder-ABCC5-1"	"Bladder-ABCC5-1.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Bladder-ABCC5-2"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Bladder-ABCC5-2"	"Bladder-ABCC5-2.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Bladder-ABCC5-3"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Bladder-ABCC5-3"	"Bladder-ABCC5-3.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Bladder-ABCC5-4"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Bladder-ABCC5-4"	"Bladder-ABCC5-4.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Bladder-ABCC5-5"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Bladder-ABCC5-5"	"Bladder-ABCC5-5.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Muscle-WT-1"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Muscle-WT-1"	"Muscle-WT-1.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
