"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization 1]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Derivatization 2]"	"Term Source REF"	"Term Accession Number"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"7309if_44"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7309if_44"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7309if_44"	"7309if_44"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7302if_20"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7302if_20"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7302if_20"	"7302if_20"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7302if_41"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7302if_41"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7302if_41"	"7302if_41"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7309if_11"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7309if_11"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7309if_11"	"7309if_11"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7309if_49"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7309if_49"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7309if_49"	"7309if_49"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7302if_9"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7302if_9"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7302if_9"	"7302if_9"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7302if_25"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7302if_25"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7302if_25"	"7302if_25"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7309if_19"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7309if_19"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7309if_19"	"7309if_19"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7302if_16"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7302if_16"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7302if_16"	"7302if_16"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7302if_32"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7302if_32"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7302if_32"	"7302if_32"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7302if_55"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7302if_55"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7302if_55"	"7302if_55"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7309if_34"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7309if_34"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7309if_34"	"7309if_34"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7309if_37"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7309if_37"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7309if_37"	"7309if_37"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7309if_13"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7309if_13"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7309if_13"	"7309if_13"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7302if_50"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7302if_50"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7302if_50"	"7302if_50"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7302if_54"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7302if_54"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7302if_54"	"7302if_54"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7302if_12"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7302if_12"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7302if_12"	"7302if_12"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7302if_28"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7302if_28"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7302if_28"	"7302if_28"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7309if_26"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7309if_26"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7309if_26"	"7309if_26"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7309if_38"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7309if_38"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7309if_38"	"7309if_38"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7302if_48"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7302if_48"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7302if_48"	"7302if_48"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7309if_21"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7309if_21"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7309if_21"	"7309if_21"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7309if_40"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7309if_40"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7309if_40"	"7309if_40"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7302if_10"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7302if_10"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7302if_10"	"7302if_10"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7309if_8"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7309if_8"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7309if_8"	"7309if_8"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7302if_26"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7302if_26"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7302if_26"	"7302if_26"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7302if_18"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7302if_18"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7302if_18"	"7302if_18"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7302if_34"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7302if_34"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7302if_34"	"7302if_34"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7302if_53"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7302if_53"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7302if_53"	"7302if_53"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7309if_33"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7309if_33"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7309if_33"	"7309if_33"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7309if_43"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7309if_43"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7309if_43"	"7309if_43"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7302if_4"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7302if_4"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7302if_4"	"7302if_4"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7309if_17"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7309if_17"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7309if_17"	"7309if_17"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7309if_7"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7309if_7"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7309if_7"	"7309if_7"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7302if_21"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7302if_21"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7302if_21"	"7302if_21"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7302if_37"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7302if_37"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7302if_37"	"7302if_37"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7302if_43"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7302if_43"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7302if_43"	"7302if_43"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7309if_42"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7309if_42"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7309if_42"	"7309if_42"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7302if_11"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7302if_11"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7302if_11"	"7302if_11"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7302if_27"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7302if_27"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7302if_27"	"7302if_27"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
"7302if_49"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7302if_49"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7302if_49"	"7302if_49"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (B)_v2_maf.tsv"
