"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Parameter Value[Guard column]"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"FD038"	"Extraction"	""	""	"TRG_SU_FD038"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD038"	"FD038.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD039"	"Extraction"	""	""	"TRG_SU_FD039"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD039"	"FD039.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD049"	"Extraction"	""	""	"ANG_BP_FD049"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD049"	"FD049.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD052"	"Extraction"	""	""	"ANG_BP_FD052"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD052"	"FD052.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD053"	"Extraction"	""	""	"ANG_BP_FD053"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD053"	"FD053.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD054"	"Extraction"	""	""	"ANG_BP_FD054"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD054"	"FD054.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD055"	"Extraction"	""	""	"ANG_BP_FD055"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD055"	"FD055.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD056"	"Extraction"	""	""	"ANG_BP_FD056"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD056"	"FD056.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD057"	"Extraction"	""	""	"DEL_BP_FD057"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD057"	"FD057.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD058"	"Extraction"	""	""	"DEL_BP_FD058"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD058"	"FD058.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD059"	"Extraction"	""	""	"DEL_BP_FD059"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD059"	"FD059.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD060"	"Extraction"	""	""	"DEL_BP_FD060"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD060"	"FD060.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD061"	"Extraction"	""	""	"DEL_BP_FD061"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD061"	"FD061.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD062"	"Extraction"	""	""	"DEL_BP_FD062"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD062"	"FD062.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD069"	"Extraction"	""	""	"TRG_BP_FD069"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD069"	"FD069.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD070"	"Extraction"	""	""	"TRG_BP_FD070"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD070"	"FD070.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD071"	"Extraction"	""	""	"TRG_BP_FD071"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD071"	"FD071.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD072"	"Extraction"	""	""	"TRG_BP_FD072"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD072"	"FD072.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD074"	"Extraction"	""	""	"TRG_BP_FD074"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD074"	"FD074.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD075"	"Extraction"	""	""	"KUN_BP_FD075"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD075"	"FD075.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD077"	"Extraction"	""	""	"KUN_BP_FD077"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD077"	"FD077.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD078"	"Extraction"	""	""	"KUN_BP_FD078"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD078"	"FD078.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD079"	"Extraction"	""	""	"KUN_BP_FD079"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD079"	"FD079.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD080"	"Extraction"	""	""	"KUN_BP_FD080"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD080"	"FD080.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD081"	"Extraction"	""	""	"KUN_BP_FD081"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD081"	"FD081.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD082"	"Extraction"	""	""	"KUN_BP_FD082"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD082"	"FD082.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD083"	"Extraction"	""	""	"KUN_BP_FD083"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD083"	"FD083.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD084"	"Extraction"	""	""	"KUN_BP_FD084"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD084"	"FD084.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD085"	"Extraction"	""	""	"TRG_MG_FD085"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD085"	"FD085.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD086"	"Extraction"	""	""	"TRG_MG_FD086"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD086"	"FD086.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD087"	"Extraction"	""	""	"TRG_MG_FD087"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD087"	"FD087.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD088"	"Extraction"	""	""	"TRG_MG_FD088"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD088"	"FD088.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD089"	"Extraction"	""	""	"TRG_MG_FD089"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD089"	"FD089.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD090"	"Extraction"	""	""	"TRG_MG_FD090"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD090"	"FD090.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD093"	"Extraction"	""	""	"TRG_MG_FD093"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD093"	"FD093.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
