"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Autosampler model]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Parameter Value[Guard column]"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"33"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"33"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"33"	"33pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"34"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"34"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"34"	"34Apos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"35"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"35"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"35"	"35pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"36"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"36"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"36"	"36pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"37"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"37"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"37"	"37pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"38"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"38"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"38"	"38pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"39"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"39"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"39"	"39pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"40"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"40"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"40"	"40pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"41"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"41"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"41"	"41pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"42"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"42"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"42"	"42pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"43"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"43"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"43"	"43pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"44"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"44"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"44"	"44pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"45"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"45"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"45"	"45pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"46"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"46"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"46"	"46pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"47"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"47"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"47"	"47pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"48"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"48"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"48"	"48pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"49"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"49"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"49"	"49pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"50"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"50"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"50"	"50pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"51"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"51"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"51"	"51pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"52"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"52"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"52"	"52pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"53"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"53"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"53"	"53pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"54"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"54"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"54"	"54pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"55"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"55"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"55"	"55pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"56"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"56"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"56"	"56pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"57"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"57"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"57"	"57pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"58"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"58"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"58"	"58pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"59"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"59"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"59"	"59pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"60"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"60"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"60"	"60pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"61"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"61"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"61"	"61pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"62"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"62"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"62"	"62pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"63"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"63"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"63"	"63pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"64"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"64"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"64"	"64pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"65"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"65"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"65"	"65pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
