"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Autosampler model]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Parameter Value[Guard column]"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"102S_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890 GC"	""	""	"GERSTEL MultiPurpose Sampler (MPS 2)"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian)"	"low polarity"	"10 m EZGuard (Varian)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"102S_1"	"102S_1.CDF"	"Data transformation"	"Batch export Symb coral 13C.xlsx"	"102S_1.CDF"	"Metabolite identification"	""	"m_mtbls538_algae_mass_spectrometry_v2_maf.tsv"
"103S_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890 GC"	""	""	"GERSTEL MultiPurpose Sampler (MPS 2)"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian)"	"low polarity"	"10 m EZGuard (Varian)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"103S_1"	"103S_1.CDF"	"Data transformation"	"Batch export Symb coral 13C.xlsx"	"103S_1.CDF"	"Metabolite identification"	""	"m_mtbls538_algae_mass_spectrometry_v2_maf.tsv"
"104S_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890 GC"	""	""	"GERSTEL MultiPurpose Sampler (MPS 2)"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian)"	"low polarity"	"10 m EZGuard (Varian)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"104S_1"	"104S_1.CDF"	"Data transformation"	"Batch export Symb coral 13C.xlsx"	"104S_1.CDF"	"Metabolite identification"	""	"m_mtbls538_algae_mass_spectrometry_v2_maf.tsv"
"105S_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890 GC"	""	""	"GERSTEL MultiPurpose Sampler (MPS 2)"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian)"	"low polarity"	"10 m EZGuard (Varian)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"105S_1"	"105S_1.CDF"	"Data transformation"	"Batch export Symb coral 13C.xlsx"	"105S_1.CDF"	"Metabolite identification"	""	"m_mtbls538_algae_mass_spectrometry_v2_maf.tsv"
"106S_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890 GC"	""	""	"GERSTEL MultiPurpose Sampler (MPS 2)"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian)"	"low polarity"	"10 m EZGuard (Varian)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"106S_1"	"106S_1.CDF"	"Data transformation"	"Batch export Symb coral 13C.xlsx"	"106S_1.CDF"	"Metabolite identification"	""	"m_mtbls538_algae_mass_spectrometry_v2_maf.tsv"
"107S_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890 GC"	""	""	"GERSTEL MultiPurpose Sampler (MPS 2)"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian)"	"low polarity"	"10 m EZGuard (Varian)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"107S_1"	"107S_1.CDF"	"Data transformation"	"Batch export Symb coral 13C.xlsx"	"107S_1.CDF"	"Metabolite identification"	""	"m_mtbls538_algae_mass_spectrometry_v2_maf.tsv"
"108S_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890 GC"	""	""	"GERSTEL MultiPurpose Sampler (MPS 2)"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian)"	"low polarity"	"10 m EZGuard (Varian)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"108S_1"	"108S_1.CDF"	"Data transformation"	"Batch export Symb coral 13C.xlsx"	"108S_1.CDF"	"Metabolite identification"	""	"m_mtbls538_algae_mass_spectrometry_v2_maf.tsv"
"109S_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890 GC"	""	""	"GERSTEL MultiPurpose Sampler (MPS 2)"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian)"	"low polarity"	"10 m EZGuard (Varian)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"109S_1"	"109S_1.CDF"	"Data transformation"	"Batch export Symb coral 13C.xlsx"	"109S_1.CDF"	"Metabolite identification"	""	"m_mtbls538_algae_mass_spectrometry_v2_maf.tsv"
"110S_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890 GC"	""	""	"GERSTEL MultiPurpose Sampler (MPS 2)"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian)"	"low polarity"	"10 m EZGuard (Varian)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"110S_1"	"110S_1.CDF"	"Data transformation"	"Batch export Symb coral 13C.xlsx"	"110S_1.CDF"	"Metabolite identification"	""	"m_mtbls538_algae_mass_spectrometry_v2_maf.tsv"
"111S_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890 GC"	""	""	"GERSTEL MultiPurpose Sampler (MPS 2)"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian)"	"low polarity"	"10 m EZGuard (Varian)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"111S_1"	"111S_1.CDF"	"Data transformation"	"Batch export Symb coral 13C.xlsx"	"111S_1.CDF"	"Metabolite identification"	""	"m_mtbls538_algae_mass_spectrometry_v2_maf.tsv"
"112S_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890 GC"	""	""	"GERSTEL MultiPurpose Sampler (MPS 2)"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian)"	"low polarity"	"10 m EZGuard (Varian)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"112S_1"	"112S_1.CDF"	"Data transformation"	"Batch export Symb coral 13C.xlsx"	"112S_1.CDF"	"Metabolite identification"	""	"m_mtbls538_algae_mass_spectrometry_v2_maf.tsv"
"113S_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890 GC"	""	""	"GERSTEL MultiPurpose Sampler (MPS 2)"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian)"	"low polarity"	"10 m EZGuard (Varian)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"113S_1"	"113S_1.CDF"	"Data transformation"	"Batch export Symb coral 13C.xlsx"	"113S_1.CDF"	"Metabolite identification"	""	"m_mtbls538_algae_mass_spectrometry_v2_maf.tsv"
"114S_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890 GC"	""	""	"GERSTEL MultiPurpose Sampler (MPS 2)"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian)"	"low polarity"	"10 m EZGuard (Varian)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"114S_1"	"114S_1.CDF"	"Data transformation"	"Batch export Symb coral 13C.xlsx"	"114S_1.CDF"	"Metabolite identification"	""	"m_mtbls538_algae_mass_spectrometry_v2_maf.tsv"
"115S_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890 GC"	""	""	"GERSTEL MultiPurpose Sampler (MPS 2)"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian)"	"low polarity"	"10 m EZGuard (Varian)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"115S_1"	"115S_1.CDF"	"Data transformation"	"Batch export Symb coral 13C.xlsx"	"115S_1.CDF"	"Metabolite identification"	""	"m_mtbls538_algae_mass_spectrometry_v2_maf.tsv"
"116S_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890 GC"	""	""	"GERSTEL MultiPurpose Sampler (MPS 2)"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian)"	"low polarity"	"10 m EZGuard (Varian)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"116S_1"	"116S_1.CDF"	"Data transformation"	"Batch export Symb coral 13C.xlsx"	"116S_1.CDF"	"Metabolite identification"	""	"m_mtbls538_algae_mass_spectrometry_v2_maf.tsv"
"117S_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890 GC"	""	""	"GERSTEL MultiPurpose Sampler (MPS 2)"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian)"	"low polarity"	"10 m EZGuard (Varian)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"117S_1"	"117S_1.CDF"	"Data transformation"	"Batch export Symb coral 13C.xlsx"	"117S_1.CDF"	"Metabolite identification"	""	"m_mtbls538_algae_mass_spectrometry_v2_maf.tsv"
"118S_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890 GC"	""	""	"GERSTEL MultiPurpose Sampler (MPS 2)"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian)"	"low polarity"	"10 m EZGuard (Varian)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"118S_1"	"118S_1.CDF"	"Data transformation"	"Batch export Symb coral 13C.xlsx"	"118S_1.CDF"	"Metabolite identification"	""	"m_mtbls538_algae_mass_spectrometry_v2_maf.tsv"
"119S_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890 GC"	""	""	"GERSTEL MultiPurpose Sampler (MPS 2)"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian)"	"low polarity"	"10 m EZGuard (Varian)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"119S_1"	"119S_1.CDF"	"Data transformation"	"Batch export Symb coral 13C.xlsx"	"119S_1.CDF"	"Metabolite identification"	""	"m_mtbls538_algae_mass_spectrometry_v2_maf.tsv"
"120S_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890 GC"	""	""	"GERSTEL MultiPurpose Sampler (MPS 2)"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian)"	"low polarity"	"10 m EZGuard (Varian)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"120S_1"	"120S_1.CDF"	"Data transformation"	"Batch export Symb coral 13C.xlsx"	"120S_1.CDF"	"Metabolite identification"	""	"m_mtbls538_algae_mass_spectrometry_v2_maf.tsv"
